composition,delta_e
K2Mo4O13,-2.2474497603381
Ca2O12Si4Zr1,-3.27807846818658
O12Rb2Sr1V4,-2.51866892877282
Na2O12Sr1V4,-2.50637391359931
Fe5K17O16,-1.59345913581924
F15In1Zr3,-3.71787118905087
Ba6F26Zn7,-3.29361095326689
O3Y2,-3.80819436052725
Ca3N2,-0.889328049137402
F4Zr1,-3.96096159155489
Al2S3,-1.22981271090801
O2Rb2Zn1,-1.4405025251015
F7In2K1,-2.87338347414177
Ba8Co1Nb6O24,-2.99365782084682
Al5Na1O12Ti2,-3.18836633219846
Al1F6K2Na1,-3.43402681081383
Mg1Na2O12Si5,-2.90258385082075
As4Ga3K3,-0.4724634235
In1K2Na3O4,-1.588917086357
Cu2K1Mg2O12V3,-2.20933364265531
Cu1F7K1Zr1,-3.15526073714177
Be2Fe1O10Si2Y2,-3.1645468366001
Cu1Na2O10Si4,-2.61761007512811
Ba7Ca2Mn3O20V2,-2.74403709778765
Al10Mn1O20Pb3,-2.82100282764079
Mn1Nb2O6,-2.7388299283316
Fe1Nb2O6,-2.60286004374297
O5Si1Sr3,-3.18498840076597
K2O5Zr2,-2.99506867826597
Ba1S3Sn2,-1.1872374656793
Al1Ba2In1O5,-2.72118418854375
Ca1Nb2O6,-3.05967564697472
Ba1Cu1O5Y2,-2.93802632484231
Na1O4Pb1Rb3,-1.44893741548519
Nb2O6Zn1,-2.58174434003028
F6K1Na1Sn1,-2.9980606416655
Ge2Na2Se5,-0.637764894355922
As3Na5Sn1,-0.49898923401216
Al3F12Na1Rb2,-3.61061910002361
K5Sb3Sn1,-0.441696034372356
Al1Cu1F6K1,-2.96307216330963
Cu2O5Y2,-2.49525965114086
O6Sr1V2,-2.62661710314908
Fe3Na1O5,-1.69899839255424
Cu1Nb2O6,-2.38913823466217
Cd3Rb2S4,-0.97887167483927
Cd3K2Te4,-0.687014320925924
Ba3Ga2N4,-0.583490969041558
Ga2Ge3O10Rb2,-2.07104300963456
K1Mn1Na1O10Si4,-2.83736639187359
Ba1F7Ga1Mn1,-3.22769546677108
Ba3O13V4,-2.76708086587811
Ba3F12In2,-3.53541734821019
Al2Na2O10Si3,-2.97905261679358
Fe1Mg2O11V3,-2.43153125042751
Cr1Mg2O11V3,-2.54460329577134
Be4Na10O17Si4,-2.61732609452729
Fe1O11V3Zn2,-2.0842460346432
O22Si4Sr4Ti5,-3.26633756880754
O21Si6Sr7Zr1,-3.28769290895582
Ca4K2O21Si8,-3.12330723981297
Co1Nb2O6,-2.52663345302314
Cl5Nb1,-1.52423547190482
Mo1O4Zn1,-2.05806376141917
Ba3S5Si1,-1.88782478167409
Cd3Na2O10Si3,-2.3490657558606
Na2O5Si2,-2.77595388901078
Ca3Na2O10Si3,-3.09032615697171
Ga2S5Sn2,-0.766984924863243
As3K3Na2Sn1,-0.511814816506055
Al3F12K2Na1,-3.60703766002361
K4O4Si1,-2.20467349039056
K4Se4Sn1,-1.05120408409458
O5Rb2Si2,-2.73188948604375
Na1O4Rb3Ti1,-2.23535628701699
Cd3K2S4,-0.976944491228158
Cd3Rb2Se4,-0.860251961388889
K1Na1O5Si2,-2.76773063502727
Cu2O5Sc2,-2.48543093336309
N10Si7Sr1,-1.23811271713528
Al1O4V1,-2.71292713063327
Ge1K4O4,-1.841890252335
Co2O5Sr2,-2.08534987480724
As3Na5Si1,-0.48872152019536
As3Rb5Si1,-0.402482511944444
Na2Se5Si2,-0.763811231855921
As3K5Sn1,-0.4571720113168
F6Pb2Zn1,-2.6038220935874
Ge2Rb2S5,-0.94222809500742
Ge1Na5P3,-0.511366276793117
Ge2Rb2Se5,-0.707947774444445
Nb2Ni1O6,-2.51484691574558
In1K1Mg1Mo3O12,-2.3502369385951
Ba1Fe4O11Sn2,-1.9057458092792
Fe4Mn3O24V6,-2.16517501197541
Nb2O23Rb4Si8,-2.92534204824896
Fe4Mg3O24V6,-2.29527914037716
K2O12Sr1V4,-2.52379210745703
K2Mn1O12V4,-2.37375581757344
O23Rb6Si10,-2.85431484397978
Mo6O24Rb8Zr1,-2.42403068002795
In2S3,-0.730348960908014
Al1F3,-3.82611173184833
N2Zn3,0.0328514391125978
Cl7Ga2K1,-1.58672706643339
Be2K2O11Si3Zn2,-2.66076872873332
Na2O2Pb1,-1.51915910794216
F7K2Nb1,-3.32236464639177
Al2Ba2Ca1F14Mg1,-4.01729469185011
In1Na3O4Rb2,-1.566430216857
Fe1Ga1O3,-1.8772783302101
As2Zn3,-0.14534319
Hg1Na2S2,-0.914878397439256
Ba2Cr1Nb1O6,-2.96388466945318
Ge1N2Sr2,-0.748837299637403
Ca1Fe1O6Ti2,-2.93227455062593
Fe2O3,-1.64976314239295
Ga5Na1O12Ti2,-2.45345530319846
Mg3Sb2,-0.378584169750002
Na1O6Si2Y1,-3.17253795336242
Fe1O4V1,-2.07189696342453
Al3Na7O8,-2.40176597988842
Ca2Fe2O5,-2.38607727624692
Hg1O6V2,-1.88665198675645
Ba1O5Y2Zn1,-3.08293974854375
Na4Sn1Te4,-0.761539045399013
Ba2Ga2S5,-1.55053039334075
Na5P3Si1,-0.565875553459784
As3Hf1Na5,-0.651357766028693
Cr1Cu1F6K1,-2.5976147985874
Al2N4Sr3,-1.09968852431934
F7Sn1Y1,-3.52740789397433
Al1Cd1F6Na1,-3.22429318090425
Hg3Rb2Te4,-0.478391418692458
Ag4Ge1O4,-0.776134317335002
Ba1Co1O5Y2,-2.95310175264772
Cl5Pb1Rb3,-1.89832389617729
Mo1O6Y2,-3.18601288308584
Al2Ca3N4,-1.23607359209711
Nb2O6Sr1,-3.05593442169695
Na1O5Rb1Si2,-2.76341857058282
F6K1Na1Si1,-3.35813583979314
Ba3Ge1Mg1N4,-0.652793834782299
F6Fe1Na1Sr1,-3.18022348368203
Ca4Ge1N4,-0.921290125986002
In3Na7Se8,-0.969518497831196
As3Ge1Na5,-0.466744277417582
Na5P3Sn1,-0.527490145609917
Ba2Cl6Co1,-2.09305279374608
Al2Ba3N4,-0.965714122930448
Ge2K2S5,-0.929529933896309
Ge1O4Rb4,-1.77627561455722
K1Mo1O6V1,-2.28364862200635
Cd2Na4O10Si3,-2.42036603695759
In10Pb6S21,-0.709103743899473
K4Nb2O23Si8,-2.91816278716787
Al5Na17O16,-2.21341121127732
Al2O10Rb2Si3,-3.0346816419875
F10Na4Sn3,-2.77723688501596
Ba4Mn3O10,-2.45058764737783
Ag2Nb4O11,-2.35197504350978
Fe1K1Na1O10Si4,-2.77466080223844
Ca1Na2O12V4,-2.50259613517825
Ag2Ca1O12V4,-2.1662252300886
Ag2O12Sr1V4,-2.17172156850966
Ba1Fe6O11Zn1,-1.82757391474483
Ba3Nb6O26Si4,-3.05813701571404
Ba6F26Mg7,-3.95812317491219
As2Cd3,-0.10384873325
O3Sc2,-3.80738972252725
P2Zn3,-0.287853706333975
Mn1O3Si1,-2.70381826671963
Be3N2,-1.1573357048874
F4Mn1,-2.49589536481351
Mg1Mo2O7,-2.4218822807818
As2Mg3,-0.635750751500002
Ba1F7Fe1Zn1,-3.00738843814177
F7In1Sr2,-3.65327706564177
Ba1Ca1F7Ga1,-3.70583279539177
Ba1F7Fe1Mn1,-3.02855539102108
In1K3Na2O4,-1.55539007802183
Mg4Na1O12V3,-2.66395835169586
Be1Na2O2,-2.11775249069216
Ba1Ca1Cr1F7,-3.70814762464177
Ba1F7Na1Zr1,-3.89419856547694
Al1Mo1O7V1,-2.52725987989359
Cu1F3K1,-2.32613533422866
Al1Ca2F7,-4.07053343689177
Cu1F7Hf1K1,-3.21379676339177
F3K1Sn1,-2.7695540445989
Cl6In1K3,-1.87852375837147
O3Pb1Zr1,-2.68886324902725
Ba1Cd1F7Ga1,-3.17754229214177
Al1Fe1O3,-2.4510671262101
Cr1F7Pb2,-2.76372488364177
Ca1Cu3O12Ti4,-2.55532160028755
Hf1O7V2,-2.80476460092205
Mg1O3Si1,-3.07422284636059
Fe1O3Zr1,-2.6954202579601
F7K1Sn1Zr1,-3.40550581332689
Cd3P2,-0.158200722333975
Ag1Nb1O3,-2.01945249552725
Al2Te3,-0.450580882249999
Be3P2,-0.332599657333974
Mo1Na4O5,-2.10960312478004
Cd3N2,0.464896844112598
Al1Ba1Ca1F7,-4.07700785789177
O7V2Zr1,-2.73333299792205
